"TimeCreated","Id","LevelDisplayName","ProviderName","MachineName","Message"
"28.05.2026 21:45:15","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von MICROSOFTWINDOWS.CLIENT.CBS wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:45:06","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:45:06","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:45:06","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:44:52","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:44:51","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:44:51","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:44:39","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:44:39","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
"28.05.2026 21:44:38","8021","Warnung","Microsoft-Windows-AppLocker","SLH-Tresen-Nuc","Die Ausführung von SPOTIFYAB.SPOTIFYMUSIC wurde zugelassen, wäre jedoch verhindert worden, wäre die AppLocker-Richtlinie erzwungen worden."
